year,sno,district,mandal,village,lat_gis,long_gis,gwl,season,pH,EC,TDS,CO3,HCO3,Cl,F,NO3,SO4,Na,K,Ca,Mg,TH,SAR,RSC_meq_L,Classification,Classification_drinking
2020,137,MANCHERIAL,Chennur,Chennur I,18.852222,79.780222,5.38,Post-monsoon 2020,8.02,771,493.44,0.0,280.0,100,0.85,10.66986364,11.5,75.0,4.0,96.0,9.724,279.9835526,1.948799535,0.000328947,C3S1,P.S.
2020,138,MANCHERIAL,Jaipur,Jaipur,18.844277,79.579972,1.77,Post-monsoon 2020,8.19,1726,1104.64,0.0,460.0,260,1.95,0.805272727,66.0,205.0,5.0,88.0,68.068,499.8848684,3.986493218,-0.797697368,C3S1,P.S.
2020,139,MANCHERIAL,Mandamarri,Mandamarri,18.978679,79.477854,3.53,Post-monsoon 2020,8.23,1327,849.28,0.0,400.0,150,0.54,6.240863636,53.25,175.0,8.0,104.0,9.724,299.9835526,4.393002907,2.000328947,C3S1,MR
2020,140,MANCHERIAL,Tandur,Tandur,19.157871,79.456254,8.18,Post-monsoon 2020,8.05,392,250.88,0.0,150.0,20,0.34,9.260636364,4.25,13.0,2.0,40.0,14.586,159.9753289,0.446878037,-0.199506579,C2S1,P.S.
2020,141,MANCHERIAL,Vemanpally,Neelwai,19.04799,79.81505,0.48,Post-monsoon 2020,8.21,540,345.6,0.0,260.0,30,0.65,0.201318182,5.25,58.0,3.0,56.0,9.724,179.9835526,1.879679252,1.600328947,C2S1,MR
2020,142,MEDAK,Chegunta,Chegunta,17.9341,78.5186,5.55,Post-monsoon 2020,7.54,990,633.6,0.0,340.0,100,2.16,16.56446,9.0,104.57,3.18,64.0,29.172,279.9506579,2.717305863,1.200986842,C3S1,P.S.
2020,143,MEDAK,Havelighanpur,Mutayapally,18.0845,78.2189,2.7,Post-monsoon 2020,7.93,809,517.76,0.0,270.0,90,0.86,17.76029,14.75,86.0,2.0,72.0,14.586,239.9753289,2.413722381,0.600493421,C3S1,P.S.
2020,144,MEDAK,Kulcharam,Rangampet,17.9451,78.1176,14.9,Post-monsoon 2020,7.74,972,622.08,0.0,360.0,100,0.61,10.36386,12.625,85.4,2.39,80.0,34.034,339.9424342,2.013851045,0.401151316,C3S1,P.S.
2020,145,MEDAK,Medak,Medak,18.0528,78.2708,9.0,Post-monsoon 2020,7.1,2250,1440.0,0.0,430.0,440,0.81,57.22268,34.7,241.0,2.1,160.0,48.62,599.9177632,4.278025273,-3.398355263,C4S1,P.S.
2020,146,MEDAK,Narasapur,Narasapur,17.735,78.2819,13.0,Post-monsoon 2020,6.97,1454,930.56,0.0,320.0,230,0.57,99.2096,18.875,85.0,2.32,128.0,58.344,559.9013158,1.5618357,-4.798026316,C3S1,P.S.
2020,147,MEDAK,Narasapur,Reddypally,17.7856,78.2633,10.9,Post-monsoon 2020,7.24,1610,1030.4,0.0,460.0,230,1.18,17.716,24.0,165.0,5.0,104.0,48.62,459.9177632,3.345153233,0.001644737,C3S1,P.S.
2020,148,MEDAK,Papannapet,Papannapet,18.04217,78.085354,5.25,Post-monsoon 2020,7.35,1301,832.64,0.0,500.0,80,0.68,39.01949,26.0,51.3,1.87,104.0,72.93,559.8766447,0.942634549,-1.197532895,C3S1,P.S.
2020,150,MEDAK,Shankarampet,Gavvalapalli,18.0517,77.9172,3.1,Post-monsoon 2020,7.67,1067,682.88,0.0,320.0,120,1.71,27.68125,16.5,82.45,0.83,80.0,38.896,359.9342105,1.889518988,-0.798684211,C3S1,P.S.
2020,151,MEDAK,Shankarampet R,Shankarampet,17.971,78.372,6.65,Post-monsoon 2020,7.86,3044,1948.16,0.0,470.0,550,1.01,223.2216,38.75,349.6,2.9,232.0,29.172,699.9506579,5.745262481,-4.599013158,C4S1,P.S.
2020,152,MEDAK,Shivampet,Shivampet,17.7863,78.37,20.0,Post-monsoon 2020,7.56,1693,1083.52,0.0,460.0,250,1.1,22.145,16.75,99.32,2.37,152.0,63.206,639.8930921,1.70708507,-3.597861842,C3S1,P.S.
2020,153,MEDAK,Shivampet,Gudur,17.7817,78.3674,19.8,Post-monsoon 2020,7.42,2802,1793.28,0.0,430.0,530,0.89,217.021,33.5,151.6,6.5,264.0,97.24,1059.835526,2.02466012,-12.59671053,C4S1,P.S.
2020,154,MEDAK,Shivampet,Usrikapally,17.8211,78.3949,12.0,Post-monsoon 2020,7.63,1664,1064.96,0.0,390.0,280,1.28,20.55056,20.5,191.7,2.1,72.0,58.344,419.9013158,4.067435353,-0.598026316,C3S1,P.S.
2020,155,MEDAK,Tekmal,Tekmal,17.9754,78.0304,9.85,Post-monsoon 2020,7.45,1282,820.48,0.0,470.0,110,0.6,21.56923,10.0,79.78,1.07,88.0,63.206,479.8930921,1.583412054,-0.197861842,C3S1,P.S.
2020,156,MEDAK,Toopran,Islampur,17.8772,78.4746,1.85,Post-monsoon 2020,7.22,1734,1109.76,0.0,310.0,320,1.36,79.722,24.25,103.81,1.71,160.0,58.344,639.9013158,1.7842465,-6.598026316,C3S1,P.S.
2020,157,MEDAK,Toopran,Toopran,17.8413,78.4775,4.55,Post-monsoon 2020,7.16,1837,1175.68,0.0,330.0,340,0.49,85.0368,22.5,105.87,3.08,200.0,43.758,679.9259868,1.765282667,-6.998519737,C3S1,P.S.
2020,158,MEDAK,Yeldurthy,Edulapally,17.9672,78.3492,7.8,Post-monsoon 2020,7.74,942,602.88,0.0,270.0,120,0.84,46.9474,15.5,61.37,1.71,96.0,29.172,359.9506579,1.406393341,-1.799013158,C3S1,P.S.
2020,159,MEDAK,Yeldurthy,Kukunoor,17.9146,78.3208,3.75,Post-monsoon 2020,7.52,2683,1717.12,0.0,400.0,480,1.13,221.0071,38.5,118.0,2.43,200.0,131.274,1039.777961,1.591050145,-12.79555921,C4S1,P.S.
2020,160,MEDAK,Yeldurthy,Ramayapally,17.9453,78.3213,3.75,Post-monsoon 2020,7.85,690,441.6,0.0,260.0,50,0.79,17.716,8.75,35.73,1.41,48.0,38.896,279.9342105,0.928489917,-0.398684211,C2S1,P.S.
2020,161,MEDCHAL,Alwal,Old Alwal,17.494,78.508,5.0,Post-monsoon 2020,7.97,1320,844.8,0.0,250.0,190,1.99,144.8283,22.0,85.0,4.76,144.0,29.172,479.9506579,1.686913423,-4.599013158,C3S1,P.S.
2020,162,MEDCHAL,Balanagar,Balanagar 1,17.47,78.45,3.7,Post-monsoon 2020,8.19,1446,925.44,0.0,450.0,190,1.74,13.287,20.0,218.0,1.5,40.0,43.758,279.9259868,5.665093063,3.401480263,C3S1,U.S.
2020,163,MEDCHAL,Kukatpally,Kaithalapur,17.47,78.4,2.34,Post-monsoon 2020,8.16,389,248.96,0.0,150.0,30,1.19,0.3,9.0,17.8,4.7,32.0,19.448,159.9671053,0.611894886,-0.199342105,C2S1,P.S.
2020,164,MEDCHAL,Kukatpally,Kukatpally 1,17.481,78.397,4.12,Post-monsoon 2020,7.8,444,284.16,0.0,130.0,60,0.83,1.01867,6.75,28.0,4.93,24.0,24.31,159.9588816,0.962556023,-0.599177632,C2S1,P.S.
2020,165,MEDCHAL,Malkajgiri,Malkajgiri,17.449,78.535,9.7,Post-monsoon 2020,7.18,4644,2972.16,0.0,310.0,1000,1.3,528.8226,50.0,148.0,5.4,592.0,97.24,1879.835526,1.484136865,-31.39671053,C4S1,P.S.
2020,166,MEDCHAL,Qutubullapur,Gajularamaram 2,17.53,78.42,1.33,Post-monsoon 2020,8.04,927,593.28,0.0,350.0,60,0.94,29.85146,13.25,101.0,1.51,48.0,34.034,259.9424342,2.723672883,1.801151316,C3S1,MR
2020,169,MEDCHAL,Qutubullapur,Shapurnagar,17.54,78.44,,Post-monsoon 2020,7.79,1980,1267.2,0.0,620.0,200,0.91,66.0,40.0,224.0,4.1,112.0,63.206,539.8930921,4.191469371,1.602138158,C3S1,MR
2020,170,MULUGU,Eturu Nagaram,Eturu Nagaram (D),18.359652,80.440017,10.67,Post-monsoon 2020,7.94,344,220.16,0.0,150.0,20,0.18,3.019772727,3.0,6.0,1.0,48.0,14.586,179.9753289,0.19445402,-0.599506579,C2S1,P.S.
2020,171,MULUGU,Eturu Nagaram,Eturu Nagaram (S),18.3374,80.4232,11.16,Post-monsoon 2020,7.09,342,218.88,0.0,110.0,40,0.2,3.825045455,3.75,19.0,4.0,32.0,14.586,139.9753289,0.698232431,-0.599506579,C2S1,P.S.
2020,172,MULUGU,Govindaraopet,Pasra,18.207438,80.171524,2.62,Post-monsoon 2020,7.67,1197,766.08,0.0,280.0,40,1.51,15.5015,29.75,76.0,10.0,48.0,43.758,299.9259868,1.908001483,-0.398519737,C3S1,P.S.
2020,173,MULUGU,Govindaraopet,Project Nagar,18.2616,80.1944,2.38,Post-monsoon 2020,8.22,672,430.08,0.0,200.0,80,0.86,7.448772727,24.5,75.0,33.0,56.0,19.448,219.9671053,2.198642191,-0.399342105,C2S1,P.S.
2020,174,NAGARKURNOOL,Amarabad,Domalapenta,16.211577,78.87839,2.12,Post-monsoon 2020,6.47,1585,1014.4,0.0,220.0,260,0.19,190.447,30.0,103.0,61.0,144.0,29.172,479.9506579,2.044142148,-5.199013158,C3S1,P.S.
2020,175,NAGARKURNOOL,Balmur,Balmur,16.331127,78.566382,10.47,Post-monsoon 2020,7.01,1162,743.68,0.0,370.0,150,0.46,3.67607,11.0,25.0,62.0,160.0,9.724,439.9835526,0.518195875,-1.399671053,C3S1,P.S.
2020,176,NAGARKURNOOL,Bijinepalli,Bijinepalli,16.535278,78.196422,8.77,Post-monsoon 2020,7.41,1620,1036.8,0.0,380.0,200,0.68,221.45,25.0,98.0,3.0,200.0,34.034,639.9424342,1.684332332,-5.198848684,C3S1,P.S.
2020,177,NAGARKURNOOL,Kalwakuthy,Kalwakuthy,16.667,78.488,8.75,Post-monsoon 2020,7.1,2175,1392.0,0.0,390.0,370,1.22,190.447,30.0,116.0,4.0,208.0,77.792,839.8684211,1.740301631,-8.997368421,C3S1,P.S.
2020,178,NAGARKURNOOL,Kodair,Kodair,16.269624,78.274343,0.84,Post-monsoon 2020,7.4,3026,1936.64,0.0,390.0,540,0.88,416.326,41.0,288.0,4.0,24.0,204.204,899.6546053,4.174714189,-10.19309211,C4S2,P.S.
2020,179,NAGARKURNOOL,Kollapur,Kollapur,16.107,78.306,1.56,Post-monsoon 2020,8.15,1590,1017.6,0.0,340.0,280,1.01,3.27746,25.0,157.0,1.0,80.0,58.344,439.9013158,3.254574264,-1.998026316,C3S1,P.S.
2020,180,NAGARKURNOOL,Lingal,Ambatipally,16.277,78.446,0.92,Post-monsoon 2020,7.98,2483,1589.12,0.0,280.0,590,0.71,73.0785,40.0,241.0,3.0,64.0,136.136,719.7697368,3.905641847,-8.795394737,C4S1,P.S.
2020,181,NAGARKURNOOL,Nagarkurnool,Nagarkurnool,16.491743,78.302619,8.62,Post-monsoon 2020,7,2592,1658.88,0.0,330.0,460,0.75,349.0052,29.0,181.0,2.0,64.0,170.17,859.7121711,2.683948642,-10.59424342,C4S1,P.S.
2020,182,NAGARKURNOOL,Telkapally,Telkapally,16.435091,78.440307,1.25,Post-monsoon 2020,6.96,579,370.56,0.0,140.0,70,0.6,39.861,21.0,33.0,1.0,64.0,14.586,219.9753289,0.967384481,-1.599506579,C2S1,P.S.
2020,183,NAGARKURNOOL,Thimmajipet,Gummakonda,16.6224,78.19,2.16,Post-monsoon 2020,7.2,5457,3492.48,0.0,530.0,1170,0.39,372.036,81.0,742.0,41.0,272.0,48.62,879.9177632,10.87564509,-6.998355263,O.G,P.S.
2020,184,NAGARKURNOOL,Uppununuthala,Uppununthala,16.450018,78.591328,2.17,Post-monsoon 2020,7.32,2265,1449.6,0.0,410.0,300,0.48,301.172,26.0,95.0,2.0,248.0,63.206,879.8930921,1.392453866,-9.397861842,C4S1,P.S.
2020,185,NAGARKURNOOL,Veldanda,Veldanda,16.73106,78.5211,5.74,Post-monsoon 2020,8.46,1394,892.16,20.0,560.0,60,2.7,5.18193,25.0,240.0,1.0,48.0,14.586,179.9753289,7.778160809,8.000493421,C3S2,U.S.
2020,186,NALGONDA,Advidevulapally,Ulsaipalem,16.706822,79.499703,0.32,Post-monsoon 2020,8.16,1079,690.56,0.0,340.0,110,1.52,14.03993,22.0,101.0,0.9,64.0,38.896,319.9342105,2.455066142,0.401315789,C3S1,P.S.
2020,187,NALGONDA,Anumula,Anumula,16.798786,79.289548,2.4,Post-monsoon 2020,8.9,1925,1232.0,30.0,690.0,90,3.83,188.2325,23.0,378.3,3.0,16.0,43.758,219.9259868,11.09098788,10.00148026,C3S2,U.S.
2020,188,NALGONDA,Anumula,Chintagudem,16.833094,79.292086,0.92,Post-monsoon 2020,8.38,1630,1043.2,10.0,290.0,240,1.37,198.8621,23.0,152.0,1.0,40.0,97.24,499.8355263,2.955984766,-3.996710526,C3S1,P.S.
2020,189,NALGONDA,Anumula,Rajavaram,16.68016,79.407512,6.03,Post-monsoon 2020,7.57,1443,923.52,0.0,350.0,230,0.56,18.278483,32.0,104.61,0.4,136.0,38.896,499.9342105,2.034177929,-2.998684211,C3S1,P.S.
2020,190,NALGONDA,Anumula,Sreerampur,16.729108,79.304637,0.26,Post-monsoon 2020,7.7,839,536.96,0.0,310.0,50,0.74,28.7885,20.0,70.0,1.84,32.0,48.62,279.9177632,1.819093301,0.601644737,C3S1,P.S.
2020,191,NALGONDA,Chandampet,Chandampet,16.578477,78.888363,4.51,Post-monsoon 2020,7.51,1506,963.84,0.0,310.0,170,1.6,219.27979,21.0,110.5,1.25,152.0,34.034,519.9424342,2.106962521,-4.198848684,C3S1,P.S.
2020,192,NALGONDA,Chandur,Angadipet,16.984083,79.018416,6.14,Post-monsoon 2020,8.43,543,347.52,20.0,160.0,80,0.44,3.215454,16.0,52.0,2.39,32.0,29.172,199.9506579,1.598873443,-0.399013158,C2S1,P.S.
2020,193,NALGONDA,Chandur,Bangarigadda,16.984666,79.011361,4.46,Post-monsoon 2020,8.03,835,534.4,0.0,260.0,90,0.59,16.3873,10.0,35.26,4.0,96.0,24.31,339.9588816,0.831459837,-1.599177632,C3S1,P.S.
2020,196,NALGONDA,Chityala,Veliminedu,17.228916,79.020166,9.94,Post-monsoon 2020,8.25,1406,899.84,0.0,230.0,230,0.68,151.0289,21.0,75.0,1.56,72.0,87.516,539.8519737,1.403447207,-6.197039474,C3S1,P.S.
2020,197,NALGONDA,Devarakonda,Padamtipally,16.67664,78.797379,8.38,Post-monsoon 2020,8.04,805,515.2,0.0,200.0,50,0.78,135.0845,10.0,22.94,4.86,56.0,48.62,339.9177632,0.540976809,-2.798355263,C3S1,P.S.
2020,198,NALGONDA,Devarakonda,Tatikole,16.625235,78.856645,13.44,Post-monsoon 2020,9.01,995,636.8,40.0,380.0,50,2.02,18.119039,19.0,214.0,10.1,16.0,4.862,59.99177632,12.01268466,7.200164474,C3S3,U.S.
2020,199,NALGONDA,Gundlapally,Vavikole,16.675791,78.76505,5.2,Post-monsoon 2020,8.11,2967,1898.88,0.0,1070.0,240,2.82,13.10984,21.0,599.0,5.6,24.0,24.31,159.9588816,20.59182349,18.20082237,C4S4,U.S.
2020,200,NALGONDA,Gurrampode,Gurrampode,16.851709,79.091378,1.67,Post-monsoon 2020,7.44,1397,894.08,0.0,440.0,150,0.38,1.7716,33.0,59.38,0.5,184.0,24.31,559.9588816,1.091023961,-2.399177632,C3S1,P.S.
2020,201,NALGONDA,Gurrampode,Koppole,16.914619,79.146882,0.94,Post-monsoon 2020,8.11,508,325.12,0.0,120.0,100,0.27,23.20796,16.0,44.0,2.58,40.0,24.31,199.9588816,1.352865093,-1.599177632,C2S1,P.S.
2020,202,NALGONDA,K.Mallepally,K.Mallepally,16.729392,78.981033,2.3,Post-monsoon 2020,7.9,1180,755.2,0.0,310.0,150,1.31,38.44372,41.0,91.0,1.82,88.0,43.758,399.9259868,1.978443917,-1.798519737,C3S1,P.S.
2020,203,NALGONDA,kanagala,kanagala,16.937341,79.198425,1.58,Post-monsoon 2020,7.93,1381,883.84,0.0,260.0,170,0.63,220.25417,17.0,78.29,8.52,120.0,53.482,519.9095395,1.492844471,-5.198190789,C3S1,P.S.
2020,204,NALGONDA,Kattangur,Cheruvu Annaram,17.198652,79.354249,11.07,Post-monsoon 2020,7.17,2718,1739.52,0.0,360.0,670,0.4,17.22881,30.0,125.0,3.6,272.0,97.24,1079.835526,1.653877623,-14.39671053,C4S1,P.S.
2020,205,NALGONDA,Kattangur,Kattangur,17.161891,79.320303,3.18,Post-monsoon 2020,7.21,2819,1804.16,0.0,570.0,540,1.48,28.38989,30.0,408.3,4.0,152.0,29.172,499.9506579,7.93940528,1.400986842,C4S2,MR
2020,206,NALGONDA,Marriguda,Marriguda,16.939916,78.863805,,Post-monsoon 2020,8.02,519,332.16,0.0,130.0,80,0.29,2.39166,15.0,48.48,2.63,40.0,14.586,159.9753289,1.666511325,-0.599506579,C2S1,P.S.
2020,207,NALGONDA,Munugode,Kistapur,17.156249,79.017026,3.13,Post-monsoon 2020,8.68,1320,844.8,30.0,530.0,50,2.63,15.111748,15.0,282.0,1.6,8.0,9.724,59.98355263,15.8308845,10.00032895,C3S3,U.S.
2020,208,NALGONDA,Munugode,Kompalli,17.099308,78.993715,3.14,Post-monsoon 2020,7.73,1504,962.56,0.0,390.0,220,0.58,35.65345,27.0,113.95,10.66,160.0,24.31,499.9588816,2.215742814,-2.199177632,C3S1,P.S.
2020,209,NALGONDA,Nakrekal,Arlagaddagudam,17.139111,79.400636,2.96,Post-monsoon 2020,7.29,2144,1372.16,0.0,430.0,400,0.56,38.26656,31.0,213.6,3.8,88.0,92.378,599.84375,3.79187789,-3.396875,C3S1,P.S.
2020,210,NALGONDA,Nakrekal,Nakrekal,17.159338,79.420978,1.58,Post-monsoon 2020,7.78,942,602.88,0.0,380.0,40,3.24,34.28046,9.0,45.75,6.68,96.0,34.034,379.9424342,1.020479681,0.001151316,C3S1,P.S.
2020,211,NALGONDA,Nakrekal,Vallabhapur,17.238945,79.479895,1.19,Post-monsoon 2020,7.82,910,582.4,0.0,350.0,50,3.19,37.82366,11.0,40.32,6.13,72.0,48.62,379.9177632,0.899389654,-0.598355263,C3S1,P.S.
2020,212,NALGONDA,Nalgonda,Mushampally,16.97492,79.32478,1.3,Post-monsoon 2020,8.3,1014,648.96,10.0,230.0,160,0.59,20.46198,21.0,95.01,0.68,48.0,43.758,299.9259868,2.385252907,-1.198519737,C3S1,P.S.
2020,213,NALGONDA,Nalgonda,S L B C G V guda,17.060183,79.300907,1.08,Post-monsoon 2020,7.47,1320,844.8,0.0,270.0,240,0.64,36.920144,19.0,55.96,1.45,136.0,48.62,539.9177632,1.047094942,-5.398355263,C3S1,P.S.
2020,214,NALGONDA,Nalgonda,Seetarampuram,17.110312,79.216751,8.05,Post-monsoon 2020,8.1,2080,1331.2,0.0,820.0,110,6.22,58.9057,20.0,380.0,1.9,32.0,38.896,239.9342105,10.66619877,11.60131579,C3S2,U.S.
2020,215,NALGONDA,Narketpalli,Akkenepally,17.290078,79.235645,2.26,Post-monsoon 2020,7.32,5988,3832.32,0.0,390.0,1630,1.83,5.13764,157.0,730.5,7.7,1.2,311.168,1282.473684,8.868867223,-17.84947368,O.G,P.S.
2020,216,NALGONDA,Narketpalli,Narketpalli,17.20025,79.191305,7.6,Post-monsoon 2020,7.78,942,602.88,0.0,380.0,40,3.24,34.28046,9.0,45.75,6.68,96.0,34.034,379.9424342,1.020479681,0.001151316,C3S1,P.S.
2020,217,NALGONDA,Nidamanuru,Nidamanur,16.84,79.285277,3.64,Post-monsoon 2020,8.34,2162,1383.68,20.0,590.0,200,2.3,172.731,36.0,427.5,6.7,24.0,24.31,159.9588816,14.69616785,9.000822368,C3S3,U.S.
2020,218,NALGONDA,P.A Pally,Angadipet,16.716555,79.084472,1.86,Post-monsoon 2020,8.43,543,347.52,20.0,160.0,80,0.44,3.215454,16.0,52.0,2.39,32.0,29.172,199.9506579,1.598873443,-0.399013158,C2S1,P.S.
2020,219,NALGONDA,Peddavoora,Velmaguda,16.77852,79.18302,3.06,Post-monsoon 2020,8.11,505,323.2,0.0,130.0,70,0.32,5.49196,16.0,50.0,2.69,8.0,29.172,139.9506579,1.837615715,-0.199013158,C2S1,P.S.
2020,220,NALGONDA,Shaligowraram,P.Kondaram,17.249444,79.423055,3.6,Post-monsoon 2020,7.8,2244,1436.16,0.0,450.0,390,1.29,108.9534,26.0,283.8,3.5,72.0,77.792,499.8684211,5.518953113,-0.997368421,C3S1,P.S.
2020,221,NALGONDA,Thiparthy,Thipparthy,17.01375,79.418305,0.17,Post-monsoon 2020,8,1510,966.4,0.0,550.0,130,1.35,8.4151,10.0,148.9,8.9,56.0,68.068,419.8848684,3.159379164,2.602302632,C3S1,U.S.
2020,222,NALGONDA,Thiparthy,Mamidala,17.065212,79.465001,4.97,Post-monsoon 2020,7.92,2592,1658.88,0.0,330.0,470,1.19,271.45341,37.0,208.0,40.8,112.0,121.55,779.7944079,3.238511479,-8.995888158,C4S1,P.S.
2020,223,NALGONDA,Vemulapally,Bommakal,17.026526,79.518081,3.08,Post-monsoon 2020,7.85,1608,1029.12,0.0,280.0,340,1.0,3.0,18.0,188.8,7.2,72.0,48.62,379.9177632,4.211427747,-1.998355263,C3S1,P.S.
2020,224,NARAYANPET,Kosigi,Kosigi,16.984631,77.705505,2.69,Post-monsoon 2020,7.94,985,630.4,0.0,250.0,110,0.77,79.98774,9.75,29.78,2.7,88.0,48.62,419.9177632,0.631851083,-3.398355263,C3S1,P.S.
2020,225,NARAYANPET,Maddur,Maddur,16.857,77.607,6.22,Post-monsoon 2020,8.07,1577,1009.28,0.0,170.0,380,0.7,69.5353,20.0,95.0,3.17,120.0,68.068,579.8848684,1.715239941,-8.197697368,C3S1,P.S.
2020,226,NARAYANPET,Makthal,Makthal,16.500518,77.500096,1.52,Post-monsoon 2020,8.14,2368,1515.52,0.0,230.0,500,0.25,240.4947,40.5,142.3,7.9,104.0,145.86,859.7532895,2.110037341,-12.59506579,C4S1,P.S.
2020,228,NARAYANPET,Narayanpet,Kollampally,16.667939,77.616892,3.41,Post-monsoon 2020,8.7,1023,654.72,50.0,400.0,50,1.72,2.2145,9.25,170.4,3.6,24.0,24.31,159.9588816,5.85784094,5.800822368,C3S1,U.S.
2020,229,NARAYANPET,Narayanpet,Kotakonda,16.754004,77.637795,1.79,Post-monsoon 2020,7.78,4584,2933.76,0.0,220.0,990,0.42,520.8504,104.0,391.4,12.3,360.0,111.826,1359.810855,4.614809026,-22.79621711,C4S2,P.S.
2020,230,NARAYANPET,Narayanpet,Narayanapet,16.7423,77.4812,2.11,Post-monsoon 2020,8.09,1768,1131.52,0.0,390.0,260,1.13,95.97643,38.0,153.4,5.0,88.0,77.792,539.8684211,2.870473628,-2.997368421,C3S1,P.S.
2020,231,NARAYANPET,Narva,Narva,16.4706,77.6567,7.63,Post-monsoon 2020,8.19,799,511.36,0.0,380.0,10,1.92,16.3873,8.75,96.96,2.14,40.0,24.31,199.9588816,2.981222713,3.600822368,C3S1,U.S.
2020,232,NARAYANPET,Utkoor,Utkoor,16.6407,77.5003,2.44,Post-monsoon 2020,8.6,2472,1582.08,50.0,400.0,490,0.92,46.0616,48.0,325.5,7.0,16.0,121.55,539.7944079,6.091285653,-1.795888158,C4S1,P.S.
2020,233,NARAYANPET,Utkoor,Chinnaporla,16.581217,77.516956,4.33,Post-monsoon 2020,8.31,915,585.6,30.0,270.0,100,0.63,5.3148,12.75,106.45,3.23,40.0,29.172,219.9506579,3.120722823,1.600986842,C3S1,MR
2020,234,NIRMAL,Kadam,Kadam,19.096611,78.775944,1.38,Post-monsoon 2020,7.84,1301,832.64,0.0,430.0,120,1.09,66.23368182,27.25,103.0,2.0,64.0,72.93,459.8766447,2.088279916,-0.597532895,C3S1,P.S.
2020,235,NIRMAL,Khanapur,Khanapur,19.047089,78.662131,6.19,Post-monsoon 2020,7.69,990,633.6,0.0,250.0,140,0.84,21.13840909,34.75,110.0,4.0,40.0,38.896,259.9342105,2.966423331,-0.198684211,C3S1,P.S.
2020,236,NIRMAL,Kubeer,Kubeer,19.2495,77.945833,2.1,Post-monsoon 2020,7.66,783,501.12,0.0,320.0,20,0.73,50.53086364,11.25,82.0,4.0,24.0,38.896,219.9342105,2.404028556,2.001315789,C3S1,MR
2020,237,NIRMAL,Kuntala,Kuntala,19.1693,78.1004,10.79,Post-monsoon 2020,7.54,1290,825.6,0.0,380.0,140,1.26,72.87718182,14.75,89.0,2.0,64.0,72.93,459.8766447,1.804436044,-1.597532895,C3S1,P.S.
2020,238,NIRMAL,Laxmanchanda,Laxmanchanda,19.017055,78.460861,1.79,Post-monsoon 2020,7.88,972,622.08,0.0,290.0,110,0.27,43.48472727,19.5,92.0,2.0,32.0,53.482,299.9095395,2.309749338,-0.198190789,C3S1,P.S.
2020,239,NIRMAL,Lokeswaram,Abdullapur,18.9703,78.0378,6.97,Post-monsoon 2020,7.81,731,467.84,0.0,230.0,90,0.38,16.50809091,10.0,64.0,3.0,32.0,38.896,239.9342105,1.796412425,-0.198684211,C2S1,P.S.
2020,240,NIRMAL,Lokeswaram,Lokeswaram,19.0245,78.0899,10.3,Post-monsoon 2020,7.69,434,277.76,0.0,140.0,50,0.3,2.617136364,9.25,38.0,1.0,16.0,24.31,139.9588816,1.396546912,0.000822368,C2S1,P.S.
2020,241,NIRMAL,Mamada,Mamada,19.077972,78.522916,2.2,Post-monsoon 2020,8.01,1387,887.68,0.0,250.0,270,0.75,47.71240909,34.25,101.0,7.0,104.0,53.482,479.9095395,2.004535936,-4.598190789,C3S1,P.S.
2020,242,NIRMAL,Nirmal,Nirmal,19.092416,78.343527,2.23,Post-monsoon 2020,7.51,1386,887.04,0.0,330.0,190,0.47,87.37209091,29.25,138.0,2.0,64.0,58.344,399.9013158,3.000370134,-1.398026316,C3S1,P.S.
2020,243,NIRMAL,Sarangapur,Beeravelly,19.139638,78.261972,5.95,Post-monsoon 2020,7.8,637,407.68,0.0,200.0,60,1.82,23.75554545,10.25,45.0,2.0,24.0,38.896,219.9342105,1.319283964,-0.398684211,C2S1,P.S.
2020,244,NIRMAL,Tanur,Bhosi,19.109333,77.879444,3.8,Post-monsoon 2020,7.94,1572,1006.08,0.0,370.0,160,0.44,196.8891818,33.5,133.0,2.0,96.0,63.206,499.8930921,2.586337741,-2.597861842,C3S1,P.S.
2020,245,NIZAMABAD,Armoor,perkit,18.808,78.315,3.8,Post-monsoon 2020,7.3,1114,712.96,0.0,400.0,90,1.25,35.96348,14.5,72.44,3.14,120.0,29.172,419.9506579,1.536920745,-0.399013158,C3S1,P.S.
2020,246,NIZAMABAD,Bheemgal,Bheemgal,18.715,78.442,5.08,Post-monsoon 2020,7.32,4303,2753.92,0.0,520.0,1060,0.84,69.5353,32.5,208.0,6.2,232.0,262.548,1659.555921,2.219931396,-22.79111842,C4S1,P.S.
2020,247,NIZAMABAD,Bodhan,Bodhan,18.6705,77.8925,2.72,Post-monsoon 2020,7.29,1612,1031.68,0.0,410.0,220,0.89,70.864,24.0,125.0,2.4,184.0,24.31,559.9588816,2.296699143,-2.999177632,C3S1,P.S.
2020,248,NIZAMABAD,Darpally,Ramadugu,18.613,78.309,3.05,Post-monsoon 2020,7.31,934,597.76,0.0,360.0,60,1.36,0.651063,11.75,84.0,2.14,88.0,14.586,279.9753289,2.182687535,1.600493421,C3S1,MR
2020,249,NIZAMABAD,Dichpally,Yanampally,18.627,78.249,4.6,Post-monsoon 2020,7.38,798,510.72,0.0,300.0,50,0.78,21.635665,11.5,38.05,2.33,96.0,19.448,319.9671053,0.924856086,-0.399342105,C3S1,P.S.
